,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue,Location_Rural,Location_Suburban,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,Parking Availability_Yes
2205,4.2,65,74.26,996.0,15326.0,1,227,289.5745795110255,2.1,8.1,48,35,1072068.98,0,1,0,0,0,1,0,0
2206,3.9,68,27.57,795.0,13930.0,9,897,290.4879990567934,3.7,4.9,50,0,428933.94,0,1,0,0,0,0,1,0
2207,4.1,56,32.06,1936.0,26521.0,7,553,132.01119714459867,6.1,9.5,38,49,416109.11,0,1,0,1,0,0,0,0
2208,4.8,61,55.12,3283.0,39088.0,7,785,220.0396602601097,3.7,9.5,5,59,761924.66,0,1,1,0,0,0,0,0
2209,4.9,31,34.53,3945.0,47743.0,18,531,230.4780742478803,6.9,2.3,13,7,267081.42,1,0,0,1,0,0,0,0
2210,4.3,87,34.89,7187.75,77526.875,14,695,213.35428206533908,4.8,7.2,27,28,705560.42,0,0,0,0,0,0,1,1
2211,4.5,87,44.93,1859.0,22842.0,15,477,78.25256355640931,3.0,1.6,30,19,880437.46,0,0,0,0,0,0,0,0
2212,3.2,85,26.41,4837.0,48101.0,18,566,184.8689129174388,5.8,4.6,56,28,527833.14,0,0,0,0,0,0,1,1
2213,3.3,80,47.25,3388.0,41761.0,10,234,240.81290190383916,1.2,8.6,44,15,853145.8,0,0,0,0,1,0,0,1
2214,4.5,71,29.49,5001.0,58232.0,3,866,100.20238912055916,7.7,5.1,5,39,481382.67,0,0,0,0,0,0,1,0
2215,3.9,83,43.59,2172.0,22237.0,11,644,137.05220759687126,5.7,1.3,41,16,814977.91,0,0,0,0,0,0,0,0
2216,3.9,73,51.73,6313.0,67184.0,1,783,100.95010974802037,9.5,3.2,2,72,852580.23,0,0,0,0,1,0,0,0
2217,3.6,76,70.65,6311.0,67364.0,2,765,271.7321386139588,1.9,1.8,8,19,1196020.85,0,0,0,0,0,1,0,0
2218,4.2,31,51.51,3897.0,46726.0,16,630,264.6329040134924,7.6,4.7,2,13,382065.84,1,0,0,0,1,0,0,1
2219,3.4,90,31.06,2810.0,29871.0,3,973,92.30078008145496,3.7,7.3,80,23,631546.33,0,0,0,1,0,0,0,1
2220,4.3,43,60.25,2089.0,26749.0,17,425,240.137558696131,4.4,6.9,26,41,599381.95,1,0,1,0,0,0,0,1
2221,3.3,56,40.91,3199.0,35755.0,3,728,140.99401696317233,4.1,7.5,50,20,521426.19,0,1,0,1,0,0,0,0
2222,3.1,78,45.97,2119.0,20662.0,11,979,221.54274594451417,4.2,4.5,13,49,809629.28,0,0,0,0,1,0,0,1
2223,3.7,57,70.71,3471.0,35647.0,4,495,173.3420365175764,4.9,3.4,36,30,903468.64,0,1,0,0,0,1,0,0
2224,3.5,58,28.25,1783.0,19804.0,7,61,167.99473361495603,1.2,1.5,39,13,372437.2,0,1,0,0,0,0,1,1
2225,4.8,56,50.94,1128.0,15524.0,16,246,270.32120309420714,8.6,9.5,46,36,656915.44,0,1,0,0,1,0,0,0
2226,3.1,48,36.31,842.0,10988.0,17,615,209.24106639371917,8.9,2.1,3,12,407777.77,1,0,0,1,0,0,0,0
2227,3.4,66,51.35,2637.0,30528.0,11,921,108.94198569131632,1.4,2.6,47,42,767106.95,0,1,0,0,1,0,0,1
2228,4.1,62,54.37,2101.0,23686.0,4,534,77.68973942059344,8.0,1.2,7,5,752892.1,0,1,0,0,1,0,0,0
2229,4.0,60,49.29,1032.0,13295.0,3,385,283.3517107528431,1.7,3.9,10,14,657636.31,0,1,0,0,1,0,0,0
2230,3.1,87,70.68,2590.0,33176.0,16,378,88.34648788455722,8.3,8.4,60,13,1350758.47875,0,0,0,0,0,1,0,1
2231,3.0,86,35.12,3486.0,38534.0,2,786,233.5191179814633,6.5,4.0,85,31,681501.7,0,0,0,0,0,0,0,0
2232,5.0,45,43.69,1478.0,16306.0,5,726,173.96237928320448,3.8,7.0,32,8,447196.85,1,0,0,0,0,0,0,1
2233,4.3,39,47.85,1416.0,20249.0,18,466,85.0163456855849,6.5,9.7,31,9,440769.3,1,0,0,0,1,0,0,0
2234,3.7,73,73.98,6420.0,63936.0,3,738,244.1639018975721,5.6,9.0,1,66,1212277.72,0,0,0,0,0,1,0,0
2235,3.9,33,67.92,985.0,13368.0,2,562,276.1211340381918,6.7,2.6,30,31,504920.86,1,0,0,0,0,1,0,0
2236,3.5,80,45.12,6371.0,64440.0,2,736,80.37665186578701,5.3,4.2,6,0,811773.62,0,0,0,0,1,0,0,0
2237,3.7,70,31.7,3631.0,36052.0,2,726,66.77220702007673,8.0,7.8,50,15,506622.6,0,1,0,1,0,0,0,1
2238,4.3,57,40.84,4078.0,48021.0,16,186,262.46248782839274,1.4,9.8,20,37,542623.65,0,1,0,1,0,0,0,1
2239,4.8,38,58.52,3408.0,40048.0,1,323,175.2383597382743,4.1,7.4,37,31,505493.2,1,0,1,0,0,0,0,0
2240,3.4,85,46.2,6342.0,63149.0,19,407,218.6338142567608,6.0,3.3,11,65,900658.65,0,0,0,0,1,0,0,1
2241,4.7,79,56.31,4659.0,49945.0,19,902,160.37008431063907,6.3,2.2,66,46,1015065.78,0,0,1,0,0,0,0,1
2242,3.2,38,33.41,3152.0,35273.0,9,733,153.1070641086357,2.5,5.5,15,14,299964.56,1,0,0,1,0,0,0,0
2243,3.4,72,30.41,2421.0,28151.0,9,511,124.9147838055236,1.7,2.7,21,4,497526.18,0,0,0,1,0,0,0,0
2244,3.1,51,50.63,1304.0,15045.0,11,280,190.7320389340644,1.2,3.0,10,13,583019.21,0,1,0,0,1,0,0,0
2245,3.3,38,57.35,1608.0,15460.0,1,280,89.95197692644004,4.7,6.7,13,4,488686.65,1,0,1,0,0,0,0,0
2246,4.8,42,60.71,3381.0,34433.0,19,164,229.3076924321287,4.0,5.6,41,10,592427.94,1,0,1,0,0,0,0,0
2247,3.9,75,46.55,7044.0,72959.0,17,759,187.357437314976,6.1,2.1,15,26,803324.25,0,0,0,0,1,0,0,0
2248,3.2,33,59.73,1923.0,20680.0,6,880,261.8802115104197,5.0,2.4,27,6,449018.3,1,0,1,0,0,0,0,1
2249,4.9,83,31.58,7187.75,77526.875,1,564,280.2535276910326,4.5,1.2,70,1,597346.59,0,0,0,0,0,0,1,0
2250,4.8,80,30.68,4934.0,52707.0,18,161,275.146690924636,8.6,3.0,17,48,573666.15,0,0,0,1,0,0,0,0
2251,4.5,71,39.39,2616.0,30780.0,9,195,200.30772865355564,6.6,9.0,46,41,638555.04,0,0,0,0,0,0,0,1
2252,4.9,72,68.33,2086.0,28999.0,1,982,129.6835762747147,6.8,8.1,50,22,1097340.15,0,0,0,0,0,1,0,0
2253,3.4,74,57.64,1997.0,19810.0,4,837,139.2924102658945,4.4,4.7,38,20,951666.96,0,0,1,0,0,0,0,1
2254,4.7,36,61.65,4435.0,44994.0,18,398,213.13401606485533,8.0,7.7,16,22,523939.5,1,0,1,0,0,0,0,0
2255,4.4,60,71.47,1596.0,18628.0,17,85,227.99177530155757,2.4,4.7,39,0,965948.53,0,1,0,0,0,1,0,1
2256,4.7,61,61.94,4664.0,49459.0,19,257,90.32138376241348,4.6,8.1,51,60,869664.75,0,1,1,0,0,0,0,1
2257,4.6,40,66.75,2533.0,31002.0,14,53,299.4873341782178,1.4,2.6,5,28,608388.35,1,0,0,0,0,1,0,1
2258,3.7,48,48.14,3242.0,39666.0,7,169,76.87577475401395,2.0,2.4,45,34,526235.04,1,0,0,0,1,0,0,1
2259,4.5,62,27.31,2259.0,25395.0,9,158,201.77305932761095,1.7,1.7,4,34,387527.21,0,1,0,0,0,0,1,0
2260,3.5,53,30.95,710.0,10395.0,9,127,182.75592357420604,5.0,3.2,32,36,376280.0,0,1,0,0,0,0,1,0
2261,3.7,63,35.07,1864.0,19257.0,15,578,197.74704446715924,7.3,2.3,20,46,510890.26,0,1,0,1,0,0,0,1
2262,3.2,61,38.63,1944.0,24409.0,11,788,183.4412158698265,3.8,8.2,52,17,541436.09,0,1,0,0,0,0,0,0
2263,4.9,51,63.65,2165.0,21918.0,7,746,64.47753071895112,1.2,3.2,8,32,728488.25,0,1,1,0,0,0,0,0
2264,3.6,77,36.03,3951.0,39302.0,6,788,298.9813547737386,7.4,5.6,32,5,630874.6,0,0,0,0,0,0,0,0
2265,4.0,48,55.72,1605.0,16436.0,9,98,295.3192602871308,2.9,7.8,4,9,604228.3,1,0,0,0,1,0,0,1
2266,3.8,82,26.28,2057.0,26714.0,4,158,181.0879866335667,7.5,7.1,19,27,489182.32,0,0,0,0,0,0,1,1
2267,4.9,70,53.5,1668.0,19127.0,17,529,102.08722428968926,1.1,2.8,22,57,847847.85,0,1,0,0,1,0,0,0
2268,3.7,70,49.05,1291.0,16409.0,6,742,95.73552231154618,3.8,1.7,36,67,769979.6,0,1,0,0,1,0,0,1
2269,4.6,50,64.52,3201.0,37925.0,17,421,64.26213304820931,6.6,9.2,33,48,744159.87,0,1,1,0,0,0,0,0
2270,4.7,74,45.82,7187.75,77526.875,14,571,202.96473875367352,8.8,6.6,45,24,785983.15,0,0,0,0,1,0,0,1
2271,3.9,80,29.12,7187.75,73840.0,5,974,169.559137560762,7.8,7.4,26,70,542037.42,0,0,0,0,0,0,1,1
2272,3.8,60,38.69,2268.0,21591.0,18,425,154.07794590681937,5.0,4.5,3,37,538015.75,0,1,0,0,0,0,0,1
2273,4.5,82,35.92,5518.0,58752.0,8,172,181.30333528443597,7.5,3.2,57,54,673947.08,0,0,0,0,0,0,1,0
2274,4.8,71,65.84,6568.0,66543.0,10,637,268.213231689777,5.8,5.8,14,43,1057752.19,0,0,1,0,0,0,0,1
2275,4.5,68,27.09,2758.0,31277.0,11,684,67.67966282813885,8.3,1.7,57,22,428633.24,0,1,0,0,0,0,1,1
2276,3.5,85,71.93,6060.0,60492.0,3,698,186.0223168792309,7.9,8.2,50,58,1350758.47875,0,0,0,0,0,1,0,1
2277,4.8,34,40.89,2957.0,30567.0,2,139,225.25422374579475,9.8,6.9,4,7,321508.58,1,0,0,0,0,0,0,0
2278,3.8,43,66.7,2581.0,24950.0,14,198,292.67220405426235,1.9,7.9,39,40,657798.2,1,0,0,0,0,1,0,0
2279,4.2,48,66.85,2019.0,24405.0,4,50,234.9230383666892,4.1,6.1,15,16,718248.3,1,0,0,0,0,1,0,0
2280,4.7,34,40.88,3342.0,35981.0,17,469,187.0286358032249,2.7,6.2,33,28,336086.21,1,0,0,1,0,0,0,0
2281,3.4,70,59.98,1119.0,18987.0,17,772,241.69218046751715,6.7,6.4,65,47,953933.01,0,1,1,0,0,0,0,0
2282,4.6,58,46.38,3667.0,44289.0,9,567,299.26455682271035,7.0,8.1,56,34,618691.91,0,1,0,0,1,0,0,1
2283,4.2,61,67.36,4149.0,46484.0,9,416,272.18358902870455,2.8,3.0,28,53,926598.1,0,1,0,0,0,1,0,0
2284,4.8,45,27.95,1781.0,27376.0,3,195,72.2740704937699,4.8,7.1,4,25,289638.1,1,0,0,0,0,0,1,1
2285,3.3,48,50.62,2863.0,30236.0,4,662,193.7069875940217,6.4,6.0,27,9,551270.06,1,0,0,0,1,0,0,1
2286,3.8,84,28.69,1912.0,24282.0,2,761,246.618538927747,6.9,5.5,1,74,543737.09,0,0,0,0,0,0,1,1
2287,4.7,86,30.01,2629.0,35722.0,14,956,217.96887063945263,1.9,5.9,2,78,593150.74,0,0,0,0,0,0,1,0
2288,3.0,44,46.83,1757.0,21878.0,8,886,154.24196570043785,9.3,3.4,40,17,473774.59,1,0,0,0,1,0,0,1
2289,3.2,32,48.59,950.0,11284.0,18,966,130.61109358027088,1.3,1.3,21,3,364906.08,1,0,0,0,1,0,0,0
2290,5.0,46,25.77,4418.0,50704.0,4,281,206.75123364879187,9.8,7.8,25,26,283445.45,1,0,0,0,0,0,1,1
2291,3.6,42,64.79,3365.0,37553.0,8,668,153.0921814539841,3.8,9.2,4,4,619217.89,1,0,1,0,0,0,0,0
2292,5.0,78,37.19,4711.0,49036.0,7,518,147.99938301759812,3.8,5.3,3,69,660061.56,0,0,0,0,0,0,0,1
2293,3.4,42,38.33,981.0,11729.0,15,261,259.1854566601363,5.0,8.5,36,9,378614.14,1,0,0,1,0,0,0,1
2294,3.7,85,38.85,6306.0,69547.0,15,155,128.91385579632183,7.3,6.0,32,18,760031.6,0,0,0,0,0,0,0,1
2295,4.5,48,60.22,2388.0,32977.0,2,314,211.23098426077908,2.4,9.4,16,11,648417.43,1,0,1,0,0,0,0,1
2296,4.3,43,33.2,1731.0,24159.0,4,307,268.35835950323485,3.3,5.6,7,23,326508.85,1,0,0,1,0,0,0,1
2297,4.2,37,52.66,1648.0,17693.0,9,674,205.44297849011855,9.7,2.8,12,15,448080.45,1,0,0,0,1,0,0,1
2298,4.1,88,39.29,2109.0,20637.0,7,693,173.1968430789079,8.9,8.8,25,72,782439.36,0,0,0,1,0,0,0,0
2299,4.7,72,28.15,6066.0,62080.0,18,395,58.82567604024156,2.9,8.2,50,17,482298.25,0,0,0,0,0,0,1,1
2300,3.5,70,37.66,2510.0,27693.0,12,829,220.3931385936676,6.2,4.6,34,31,603983.35,0,1,0,0,0,0,0,1
2301,3.9,47,37.5,1264.0,11573.0,14,260,299.3815068207497,2.8,8.6,46,43,412019.65,1,0,0,1,0,0,0,0
2302,3.3,65,27.15,1916.0,17956.0,7,132,252.10763832656815,6.0,1.1,63,18,403265.2,0,1,0,0,0,0,1,0
2303,4.2,63,62.04,2377.0,24373.0,6,132,208.61654658859797,4.3,8.2,40,37,878041.11,0,1,1,0,0,0,0,0
2304,3.5,85,31.04,6564.0,67359.0,19,811,167.2861255126171,4.3,7.2,26,20,618823.39,0,0,0,1,0,0,0,1
2305,3.7,86,31.82,4323.0,50007.0,19,398,106.08104927890284,6.7,4.4,45,55,636810.73,0,0,0,0,0,0,1,1
2306,3.9,69,60.65,1408.0,15690.0,15,344,223.02729970550715,3.3,8.1,33,56,946164.5,0,1,1,0,0,0,0,0
2307,3.1,40,46.25,1280.0,20694.0,19,798,94.32547937801463,4.6,2.1,29,5,433623.2,1,0,0,0,1,0,0,1
2308,3.2,82,62.14,1802.0,21890.0,12,237,271.7621126579061,9.3,2.8,42,54,1144197.06,0,0,1,0,0,0,0,0
2309,4.4,40,59.91,2693.0,31548.0,2,467,138.4971468124237,7.8,5.8,24,1,541660.25,1,0,1,0,0,0,0,1
2310,3.9,33,37.39,2047.0,22972.0,11,876,149.94910236316758,4.4,8.9,28,5,295072.5,1,0,0,0,0,0,0,1
2311,4.7,63,28.89,4391.0,49714.0,13,945,104.01040246989112,3.1,2.2,54,16,427229.83,0,1,0,0,0,0,1,1
2312,4.4,54,35.41,3406.0,37556.0,4,633,170.41558785123658,6.9,6.1,23,50,440096.39,0,1,0,1,0,0,0,1
2313,3.0,53,36.01,2122.0,21554.0,1,951,220.1136225380684,8.3,7.8,16,29,434801.22,0,1,0,0,0,0,0,1
2314,4.2,50,75.53,1856.0,23876.0,2,977,125.6947925596104,8.7,7.7,43,49,850134.06,0,1,0,0,0,1,0,1
2315,3.2,83,62.32,3286.0,32339.0,14,333,225.45939864385144,6.1,6.7,65,54,1167818.67,0,0,1,0,0,0,0,0
2316,4.6,76,66.13,6859.0,71435.0,18,380,205.14555350467907,5.7,9.5,60,10,1145517.07,0,0,0,0,0,1,0,1
2317,5.0,59,44.05,1554.0,20489.0,11,525,143.09706845699793,7.5,5.3,39,24,593750.65,0,1,0,0,0,0,0,0
2318,4.1,71,28.55,3929.0,38439.0,11,815,128.2010528066499,2.6,8.9,2,34,471147.2,0,0,0,0,0,0,1,1
2319,4.4,59,41.56,2437.0,29421.0,19,529,265.3323382222892,8.7,6.6,22,50,572823.63,0,1,0,0,0,0,0,1
2320,3.5,32,28.05,2185.0,30316.0,17,90,52.98375226075534,1.7,7.6,6,8,223590.4,1,0,0,0,0,0,1,1
2321,3.9,50,33.07,2973.0,35840.0,17,121,228.9764279882907,6.4,5.2,23,24,392964.29,1,0,0,0,0,0,1,1
2322,4.7,37,52.95,1715.0,20438.0,2,649,154.3134664089697,6.3,2.5,7,7,441087.55,1,0,0,0,1,0,0,0
2323,3.3,59,61.07,1434.0,16686.0,2,805,229.42294306545617,3.8,2.0,20,2,799924.31,0,1,1,0,0,0,0,0
2324,3.5,37,37.65,3336.0,31925.0,13,972,176.87825583678637,1.3,7.1,16,25,332365.85,1,0,0,0,0,0,0,0
2325,3.9,83,27.79,4916.0,54599.0,6,544,70.96515934224996,7.5,4.4,26,23,529642.49,0,0,0,0,0,0,1,1
2326,4.4,47,39.21,3291.0,37680.0,15,358,295.5130873531798,1.2,6.1,42,20,432206.05,1,0,0,0,0,0,0,0
2327,3.8,38,36.6,3615.0,39173.0,11,428,71.51138535506017,2.6,7.7,11,15,329923.95,1,0,0,0,0,0,0,1
2328,4.9,38,28.71,2219.0,22277.0,4,316,89.60871201643243,5.9,8.1,24,35,256692.86,1,0,0,0,0,0,1,0
2329,3.2,73,37.53,5644.0,59942.0,19,288,155.08382012801889,9.5,5.6,53,9,640908.07,0,0,0,1,0,0,0,1
2330,3.7,52,74.14,2680.0,28388.0,14,648,286.1558462048874,1.6,3.8,38,1,870633.18,0,1,0,0,0,1,0,1
2331,4.4,83,58.66,2546.0,29717.0,18,711,123.26805914369722,6.2,8.0,41,16,1101433.29,0,0,1,0,0,0,0,1
2332,3.5,63,57.57,3014.0,29306.0,17,54,192.16553514777044,4.0,4.7,29,10,823982.82,0,1,1,0,0,0,0,1
2333,4.3,70,39.16,2728.0,34159.0,8,161,180.3591131771862,7.0,9.4,41,56,626443.27,0,1,0,1,0,0,0,1
2334,3.3,45,54.8,2181.0,29234.0,13,979,132.53688031867546,9.6,8.4,35,9,571156.4,1,0,0,0,1,0,0,1
2335,3.1,54,34.51,2581.0,29048.0,15,367,224.08310847460652,3.4,7.7,48,10,436724.74,0,1,0,1,0,0,0,1
2336,3.2,89,45.3,4372.0,45772.0,11,720,175.36558267648454,9.6,3.2,85,78,918012.8,0,0,0,0,1,0,0,0
2337,4.9,84,52.64,7187.75,77526.875,16,96,194.57165694642305,8.8,4.3,14,65,1014822.0,0,0,0,0,1,0,0,1
2338,4.1,70,38.62,4066.0,40377.0,18,342,102.53885532096488,6.5,8.6,42,16,628636.41,0,1,0,1,0,0,0,1
2339,4.6,38,55.2,3936.0,39752.0,12,416,281.6372651466087,7.8,1.2,34,10,487026.8,1,0,1,0,0,0,0,0
2340,3.7,36,71.55,1806.0,26202.0,12,75,77.64276270982046,8.8,8.0,19,31,592246.8,1,0,0,0,0,1,0,1
2341,4.2,82,61.47,5362.0,55264.0,6,264,222.5673074813871,8.2,4.6,41,68,1134312.69,0,0,1,0,0,0,0,0
2342,4.0,37,59.17,1790.0,21133.0,6,348,271.47402764612946,3.9,8.2,28,17,498604.81,1,0,1,0,0,0,0,1
2343,4.9,61,63.25,4674.0,47990.0,4,110,71.00516285638481,8.3,6.0,27,45,870291.25,0,1,1,0,0,0,0,0
2344,4.5,53,34.71,3316.0,34935.0,1,471,57.18800592255076,3.8,5.7,8,36,417818.96,0,1,0,1,0,0,0,1
2345,4.5,85,37.44,3435.0,40100.0,17,433,133.28843628936352,8.8,7.3,31,45,732864.54,0,0,0,1,0,0,0,0
2346,3.1,55,35.69,1095.0,11256.0,4,465,247.48698331683755,3.3,8.3,7,49,444819.99,0,1,0,1,0,0,0,0
2347,4.1,74,57.73,3738.0,38397.0,17,886,229.34162937595983,6.2,7.2,47,1,971342.27,0,0,1,0,0,0,0,1
2348,3.9,50,71.67,1226.0,20473.0,5,943,255.53927136218505,7.2,5.1,12,38,804268.65,0,1,0,0,0,1,0,1
2349,4.9,83,53.11,6334.0,63848.0,9,688,149.37463625958333,4.8,3.9,24,26,995455.37,0,0,0,0,1,0,0,0
2350,3.5,38,45.71,1697.0,24430.0,6,970,298.43975458311763,8.0,8.6,10,7,401182.69,1,0,0,0,0,0,0,0
2351,3.5,67,49.18,1557.0,14853.0,12,850,141.52652625507665,9.3,5.7,23,27,748355.29,0,1,0,0,1,0,0,1
2352,3.8,55,45.71,3536.0,41226.0,17,805,251.34580034049588,2.7,8.1,3,52,584466.3,0,1,0,0,1,0,0,0
2353,3.5,84,45.87,3032.0,31209.0,10,625,137.70160551128603,1.3,10.0,34,55,870915.4,0,0,0,0,0,0,0,0
2354,3.3,85,61.86,2713.0,25597.0,2,449,104.61094284821598,6.6,6.8,35,48,1171605.63,0,0,1,0,0,0,0,1
2355,4.7,57,75.41,1546.0,19939.0,1,226,134.16726826544232,6.4,3.5,1,4,951438.03,0,1,0,0,0,1,0,0
2356,4.1,88,66.14,2255.0,28425.0,13,142,98.16944112071349,4.1,8.8,39,26,1303486.93,0,0,0,0,0,1,0,1
2357,4.7,54,48.76,3582.0,38776.0,1,557,82.27765164429718,8.1,3.5,5,24,593275.6,0,1,0,0,1,0,0,1
2358,4.7,43,36.47,1278.0,14959.0,13,684,140.99097684590754,8.4,3.3,41,26,368764.43,1,0,0,0,0,0,0,0
2359,3.6,76,34.19,6735.0,73541.0,3,576,86.69854637088193,4.0,1.7,6,11,590421.14,0,0,0,0,0,0,1,1
2360,4.1,53,64.68,3734.0,45611.0,11,325,175.58219538385424,7.1,1.7,51,3,778165.03,0,1,1,0,0,0,0,1
2361,3.2,50,50.51,2188.0,22896.0,16,583,58.85305654772809,6.8,8.8,12,33,584750.25,1,0,0,0,1,0,0,1
2362,4.8,30,67.05,1962.0,28402.0,18,827,157.83193953475265,4.1,3.1,10,17,469945.95,1,0,0,0,0,1,0,1
2363,3.8,53,31.4,1474.0,15014.0,2,232,289.5013803509145,9.7,2.0,19,23,377054.3,0,1,0,1,0,0,0,1
2364,3.8,83,36.47,3791.0,44835.0,18,913,139.71122801511387,4.1,4.2,4,35,696241.77,0,0,0,1,0,0,0,0
2365,3.6,65,40.57,1335.0,15951.0,17,461,84.41033316222328,6.6,7.4,23,52,608278.75,0,1,0,0,0,0,0,1
2366,3.9,36,42.64,3003.0,36401.0,1,698,126.2991825910028,4.4,4.1,33,16,351233.67,1,0,0,0,0,0,0,0
2367,3.5,59,48.36,3065.0,36890.0,4,80,247.8194783333075,1.1,3.8,22,31,640474.64,0,1,0,0,1,0,0,1
2368,3.7,79,29.43,6060.0,68618.0,6,264,128.41477397214146,1.8,5.4,72,53,535496.08,0,0,0,0,0,0,1,1
2369,4.6,33,65.23,1098.0,20522.0,5,401,145.87398423714149,3.1,1.2,25,11,484390.59,1,0,0,0,0,1,0,0
2370,4.7,61,51.71,1955.0,25276.0,9,891,247.1966291312912,8.3,5.4,25,5,714173.49,0,1,0,0,1,0,0,1
2371,3.6,75,29.65,2575.0,29100.0,4,261,115.1401235394723,5.0,9.9,35,31,506247.65,0,0,0,0,0,0,1,1
2372,3.9,42,45.12,1934.0,25546.0,5,788,169.57267009943334,6.3,8.2,16,1,433785.1,1,0,0,0,0,0,0,1
2373,4.7,90,37.06,6042.0,69063.0,8,234,65.7920965826153,9.5,1.6,68,15,760062.73,0,0,0,1,0,0,0,1
2374,3.1,30,59.39,1083.0,10162.0,17,976,93.51764557732292,2.3,6.9,5,12,416886.53,1,0,1,0,0,0,0,0
2375,4.8,57,32.9,1790.0,23781.0,15,636,102.36182721591264,8.8,5.2,33,54,440699.05,0,1,0,1,0,0,0,1
2376,3.4,85,74.96,3459.0,42040.0,13,220,165.89539908880693,4.4,8.4,52,67,1350758.47875,0,0,0,0,0,1,0,1
2377,4.4,34,65.18,1447.0,18284.0,15,281,255.24509497917276,4.0,1.9,30,27,510642.24,1,0,0,0,0,1,0,1
2378,4.2,76,33.6,6411.0,67170.0,4,123,138.62754022278227,6.6,3.1,36,22,583258.2,0,0,0,1,0,0,0,1
2379,4.1,72,40.38,7187.75,76698.0,18,302,145.12193947176166,9.1,8.1,19,46,681305.94,0,0,0,1,0,0,0,0
2380,4.7,70,32.19,1080.0,18145.0,19,954,125.25131630083708,4.1,8.6,57,9,525382.49,0,1,0,0,0,0,1,1
2381,3.2,71,50.86,6389.0,64789.0,8,347,130.12276368297367,7.9,5.8,58,60,825190.57,0,0,0,0,1,0,0,1
2382,3.7,31,37.24,2999.0,35969.0,14,123,150.87610009399998,1.2,1.2,10,17,275570.79,1,0,0,0,0,0,0,1
2383,4.1,49,34.17,2179.0,28964.0,1,483,274.8508209574744,6.6,9.0,29,34,383313.68,1,0,0,0,0,0,1,1
2384,4.6,39,57.25,4476.0,49405.0,2,982,56.09403265837635,6.7,4.4,13,3,508586.5,1,0,1,0,0,0,0,0
2385,3.4,49,32.73,1225.0,12650.0,3,790,206.14633242764867,6.0,1.4,45,20,364103.08,1,0,0,1,0,0,0,0
2386,4.6,58,57.11,1731.0,22916.0,16,248,271.9207262558208,9.4,8.4,20,57,758946.99,0,1,1,0,0,0,0,1
2387,3.8,87,56.74,6816.0,67199.0,3,773,154.240022403616,9.4,4.8,86,58,1114467.73,0,0,1,0,0,0,0,0
2388,3.4,55,35.49,1520.0,21039.0,6,133,212.72840229254817,4.1,2.7,35,25,442604.4,0,1,0,0,0,0,1,1
2389,4.5,89,41.62,7187.75,77526.875,8,761,196.42864492636133,5.1,8.2,68,15,846288.38,0,0,0,0,0,0,0,1
2390,3.2,75,72.02,2770.0,30114.0,12,706,134.65787387670306,8.1,5.1,45,35,1214362.8,0,0,0,0,0,1,0,1
2391,4.0,79,55.5,2940.0,33091.0,5,266,84.35446171109882,8.6,6.5,66,18,984014.05,0,0,0,0,1,0,0,1
2392,3.1,58,67.54,1670.0,16815.0,5,510,104.90430536610752,4.8,8.4,31,20,877303.37,0,1,0,0,0,1,0,0
2393,3.7,78,35.07,3394.0,38010.0,3,286,64.36128352483848,4.1,5.7,3,38,615967.11,0,0,0,0,0,0,0,0
2394,4.2,52,71.59,2847.0,27832.0,4,510,241.1818633752796,8.4,2.0,51,36,837377.35,0,1,0,0,0,1,0,0
2395,4.1,41,35.59,1372.0,17569.0,5,993,183.20178684521105,4.4,9.7,38,20,338599.28,1,0,0,1,0,0,0,0
2396,3.8,40,35.25,3573.0,43071.0,3,560,246.40839340343783,4.6,3.6,25,20,326109.3,1,0,0,1,0,0,0,0
2397,3.9,83,25.68,2621.0,25140.0,10,307,122.54916529669867,2.2,9.9,30,12,489716.42,0,0,0,0,0,0,1,0
2398,3.5,68,60.0,2846.0,33561.0,19,278,251.168034852698,5.9,1.1,60,0,926123.05,0,1,1,0,0,0,0,0
2399,3.9,39,38.16,3234.0,39245.0,8,347,127.30109597272406,3.9,5.4,16,34,347989.81,1,0,0,0,0,0,0,1
2400,4.9,68,38.02,3077.0,32845.0,6,667,80.33348760589647,6.3,7.3,52,49,590425.61,0,1,0,0,0,0,0,0
2401,4.7,54,67.45,4340.0,45926.0,7,554,183.45268215144557,5.0,9.2,45,52,828220.65,0,1,0,0,0,1,0,1
2402,3.3,78,28.66,3344.0,35359.0,6,752,286.3238895521029,7.7,8.0,7,8,512137.97,0,0,0,0,0,0,1,1
2403,3.1,30,68.88,1960.0,22765.0,13,700,153.5985122580056,3.5,3.3,10,21,476555.13,1,0,0,0,0,1,0,0
2404,4.9,84,68.4,3375.0,34497.0,13,813,178.8471634713794,2.5,3.2,71,56,1291236.55,0,0,0,0,0,1,0,0
2405,4.1,73,45.77,4940.0,49291.0,5,773,162.82235297021435,7.3,4.2,29,5,755451.72,0,0,0,0,0,0,0,0
2406,4.1,36,75.26,2591.0,32902.0,6,688,164.35870037745798,4.5,2.0,18,26,612818.88,1,0,0,0,0,1,0,1
2407,4.6,35,61.32,2200.0,22108.0,10,810,103.58882456183991,6.1,7.0,17,22,494984.68,1,0,1,0,0,0,0,1
